variable_name,value_value,value_label,avail_from_dt,table_name
n521845,2,Y-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521845,3,X-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521845,4,X-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521846,1,X-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521846,2,X-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521846,3,Y-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521846,4,Y-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521847,1,X-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521847,2,X-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521847,3,Y-Sort of true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521847,4,Y-Really true,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521848,1,Yes,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521848,2,No,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521850,1,Seemed to be harmful,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521850,2,None observable,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521850,3,Seemed to improve,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521852,1,Seemed to be harmful,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521852,2,None observable,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521852,3,Seemed to improve,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521855,1,Seemed to be harmful,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521855,2,None observable,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521855,3,Seemed to improve,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521858,1,Seemed to be harmful,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521858,2,None observable,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521858,3,Seemed to improve,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521859,1,Low (tired),2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521859,2,Medium,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521859,3,High,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521859,4,Varied,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521860,1,Yes,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521136,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521138,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521138,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521140,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521140,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521142,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521142,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521144,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521144,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521146,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521146,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521148,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521148,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521150,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521150,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521152,1,Correct,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
n521152,2,Wrong,2022-01-08 11:47:39.953,ncds5_mother_child_v0001_2_20211101
