,Source,Block Name,Variable Name,Variable Description,Value,Value Description
759764,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,7.0,Natural parent
759765,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,8.0,Adoptive parent
759766,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,9.0,Foster parent
759767,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,10.0,Step-parent/partner of parent
759768,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,11.0,Natural brother/Natural sister
759769,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,12.0,Half-brother/Half-sister
759770,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,13.0,Step-brother/Step-sister
759771,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,14.0,Adopted brother/Adopted sister
759772,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,15.0,Foster brother/Foster sister
759773,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,16.0,Grandchild
759774,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,17.0,Grandparent
759775,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,18.0,Nanny/au pair
759776,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,19.0,Other relative
759777,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,20.0,Other non-relative
759778,MCS,mcs1_hhgrid,ahcrel00,Relationship to Cohort Member,96.0,Self
759779,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,-9.0,Refusal
759780,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,-8.0,Dont Know
759781,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,-1.0,Not Applicable
759782,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,1.0,Husband/Wife
759783,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,2.0,Partner/Cohabitee
759784,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,3.0,Natural son/daughter
759785,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,4.0,Adopted son/daughter
759786,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,5.0,Foster son/daughter
759787,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,6.0,Step-son/ step-daughter
759788,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,7.0,Natural parent
759789,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,8.0,Adoptive parent
759790,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,9.0,Foster parent
759791,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,10.0,Step-parent/partner of parent
759792,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,11.0,Natural brother/Natural sister
759793,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,12.0,Half-brother/Half-sister
759794,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,13.0,Step-brother/Step-sister
759795,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,14.0,Adopted brother/Adopted sister
759796,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,15.0,Foster brother/Foster sister
759797,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,16.0,Grandchild
759798,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,17.0,Grandparent
759799,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,18.0,Nanny/au pair
759800,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,19.0,Other relative
759801,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,20.0,Other non-relative
759802,MCS,mcs1_hhgrid,ahprela0,Relationship to Person 1,96.0,Self
759803,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,-9.0,Refusal
759804,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,-8.0,Dont Know
759805,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,-1.0,Not Applicable
759806,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,1.0,Husband/Wife
759807,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,2.0,Partner/Cohabitee
759808,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,3.0,Natural son/daughter
759809,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,4.0,Adopted son/daughter
759810,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,5.0,Foster son/daughter
759811,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,6.0,Step-son/ step-daughter
759812,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,7.0,Natural parent
759813,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,8.0,Adoptive parent
759814,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,9.0,Foster parent
759815,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,10.0,Step-parent/partner of parent
759816,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,11.0,Natural brother/Natural sister
759817,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,12.0,Half-brother/Half-sister
759818,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,13.0,Step-brother/Step-sister
759819,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,14.0,Adopted brother/Adopted sister
759820,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,15.0,Foster brother/Foster sister
759821,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,16.0,Grandchild
759822,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,17.0,Grandparent
759823,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,18.0,Nanny/au pair
759824,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,19.0,Other relative
759825,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,20.0,Other non-relative
759826,MCS,mcs1_hhgrid,ahprelb0,Relationship to Person 2,96.0,Self
759827,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,-9.0,Refusal
759828,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,-8.0,Dont Know
759829,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,-1.0,Not Applicable
759830,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,1.0,Husband/Wife
759831,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,2.0,Partner/Cohabitee
759832,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,3.0,Natural son/daughter
759833,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,4.0,Adopted son/daughter
759834,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,5.0,Foster son/daughter
759835,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,6.0,Step-son/ step-daughter
759836,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,7.0,Natural parent
759837,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,8.0,Adoptive parent
759838,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,9.0,Foster parent
759839,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,10.0,Step-parent/partner of parent
759840,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,11.0,Natural brother/Natural sister
759841,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,12.0,Half-brother/Half-sister
759842,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,13.0,Step-brother/Step-sister
759843,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,14.0,Adopted brother/Adopted sister
759844,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,15.0,Foster brother/Foster sister
759845,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,16.0,Grandchild
759846,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,17.0,Grandparent
759847,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,18.0,Nanny/au pair
759848,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,19.0,Other relative
759849,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,20.0,Other non-relative
759850,MCS,mcs1_hhgrid,ahprelc0,Relationship to Person 3,96.0,Self
759851,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,-9.0,Refusal
759852,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,-8.0,Dont Know
759853,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,-1.0,Not Applicable
759854,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,1.0,Husband/Wife
759855,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,2.0,Partner/Cohabitee
759856,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,3.0,Natural son/daughter
759857,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,4.0,Adopted son/daughter
759858,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,5.0,Foster son/daughter
759859,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,6.0,Step-son/ step-daughter
759860,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,7.0,Natural parent
759861,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,8.0,Adoptive parent
759862,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,9.0,Foster parent
759863,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,10.0,Step-parent/partner of parent
759864,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,11.0,Natural brother/Natural sister
759865,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,12.0,Half-brother/Half-sister
759866,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,13.0,Step-brother/Step-sister
759867,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,14.0,Adopted brother/Adopted sister
759868,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,15.0,Foster brother/Foster sister
759869,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,16.0,Grandchild
759870,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,17.0,Grandparent
759871,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,18.0,Nanny/au pair
759872,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,19.0,Other relative
759873,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,20.0,Other non-relative
759874,MCS,mcs1_hhgrid,ahpreld0,Relationship to Person 4,96.0,Self
759875,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,-9.0,Refusal
759876,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,-8.0,Dont Know
759877,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,-1.0,Not Applicable
759878,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,1.0,Husband/Wife
759879,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,2.0,Partner/Cohabitee
759880,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,3.0,Natural son/daughter
759881,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,4.0,Adopted son/daughter
759882,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,5.0,Foster son/daughter
759883,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,6.0,Step-son/ step-daughter
759884,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,7.0,Natural parent
759885,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,8.0,Adoptive parent
759886,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,9.0,Foster parent
759887,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,10.0,Step-parent/partner of parent
759888,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,11.0,Natural brother/Natural sister
759889,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,12.0,Half-brother/Half-sister
759890,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,13.0,Step-brother/Step-sister
759891,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,14.0,Adopted brother/Adopted sister
759892,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,15.0,Foster brother/Foster sister
759893,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,16.0,Grandchild
759894,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,17.0,Grandparent
759895,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,18.0,Nanny/au pair
759896,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,19.0,Other relative
759897,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,20.0,Other non-relative
759898,MCS,mcs1_hhgrid,ahprele0,Relationship to Person 5,96.0,Self
759899,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,-9.0,Refusal
759900,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,-8.0,Dont Know
759901,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,-1.0,Not Applicable
759902,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,1.0,Husband/Wife
759903,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,2.0,Partner/Cohabitee
759904,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,3.0,Natural son/daughter
759905,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,4.0,Adopted son/daughter
759906,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,5.0,Foster son/daughter
759907,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,6.0,Step-son/ step-daughter
759908,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,7.0,Natural parent
759909,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,8.0,Adoptive parent
759910,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,9.0,Foster parent
759911,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,10.0,Step-parent/partner of parent
759912,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,11.0,Natural brother/Natural sister
759913,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,12.0,Half-brother/Half-sister
759914,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,13.0,Step-brother/Step-sister
759915,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,14.0,Adopted brother/Adopted sister
759916,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,15.0,Foster brother/Foster sister
759917,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,16.0,Grandchild
759918,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,17.0,Grandparent
759919,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,18.0,Nanny/au pair
759920,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,19.0,Other relative
759921,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,20.0,Other non-relative
759922,MCS,mcs1_hhgrid,ahprelf0,Relationship to Person 6,96.0,Self
759923,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,-9.0,Refusal
759924,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,-8.0,Dont Know
759925,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,-1.0,Not Applicable
759926,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,1.0,Husband/Wife
759927,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,2.0,Partner/Cohabitee
759928,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,3.0,Natural son/daughter
759929,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,4.0,Adopted son/daughter
759930,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,5.0,Foster son/daughter
759931,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,6.0,Step-son/ step-daughter
759932,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,7.0,Natural parent
759933,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,8.0,Adoptive parent
759934,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,9.0,Foster parent
759935,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,10.0,Step-parent/partner of parent
759936,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,11.0,Natural brother/Natural sister
759937,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,12.0,Half-brother/Half-sister
759938,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,13.0,Step-brother/Step-sister
759939,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,14.0,Adopted brother/Adopted sister
759940,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,15.0,Foster brother/Foster sister
759941,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,16.0,Grandchild
759942,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,17.0,Grandparent
759943,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,18.0,Nanny/au pair
759944,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,19.0,Other relative
759945,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,20.0,Other non-relative
759946,MCS,mcs1_hhgrid,ahprelg0,Relationship to Person 7,96.0,Self
759947,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,-9.0,Refusal
759948,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,-8.0,Dont Know
759949,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,-1.0,Not Applicable
759950,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,1.0,Husband/Wife
759951,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,2.0,Partner/Cohabitee
759952,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,3.0,Natural son/daughter
759953,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,4.0,Adopted son/daughter
759954,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,5.0,Foster son/daughter
759955,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,6.0,Step-son/ step-daughter
759956,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,7.0,Natural parent
759957,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,8.0,Adoptive parent
759958,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,9.0,Foster parent
759959,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,10.0,Step-parent/partner of parent
759960,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,11.0,Natural brother/Natural sister
759961,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,12.0,Half-brother/Half-sister
759962,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,13.0,Step-brother/Step-sister
759963,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,14.0,Adopted brother/Adopted sister
759964,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,15.0,Foster brother/Foster sister
759965,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,16.0,Grandchild
759966,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,17.0,Grandparent
759967,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,18.0,Nanny/au pair
759968,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,19.0,Other relative
759969,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,20.0,Other non-relative
759970,MCS,mcs1_hhgrid,ahprelh0,Relationship to Person 8,96.0,Self
759971,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,-9.0,Refusal
759972,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,-8.0,Dont Know
759973,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,-1.0,Not Applicable
759974,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,1.0,Husband/Wife
759975,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,2.0,Partner/Cohabitee
759976,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,3.0,Natural son/daughter
759977,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,4.0,Adopted son/daughter
759978,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,5.0,Foster son/daughter
759979,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,6.0,Step-son/ step-daughter
759980,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,7.0,Natural parent
759981,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,8.0,Adoptive parent
759982,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,9.0,Foster parent
759983,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,10.0,Step-parent/partner of parent
759984,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,11.0,Natural brother/Natural sister
759985,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,12.0,Half-brother/Half-sister
759986,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,13.0,Step-brother/Step-sister
759987,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,14.0,Adopted brother/Adopted sister
759988,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,15.0,Foster brother/Foster sister
759989,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,16.0,Grandchild
759990,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,17.0,Grandparent
759991,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,18.0,Nanny/au pair
759992,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,19.0,Other relative
759993,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,20.0,Other non-relative
759994,MCS,mcs1_hhgrid,ahpreli0,Relationship to Person 9,96.0,Self
759995,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,-9.0,Refusal
759996,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,-8.0,Dont Know
759997,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,-1.0,Not Applicable
759998,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,1.0,Husband/Wife
759999,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,2.0,Partner/Cohabitee
760000,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,3.0,Natural son/daughter
760001,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,4.0,Adopted son/daughter
760002,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,5.0,Foster son/daughter
760003,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,6.0,Step-son/ step-daughter
760004,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,7.0,Natural parent
760005,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,8.0,Adoptive parent
760006,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,9.0,Foster parent
760007,MCS,mcs1_hhgrid,ahprelj0,Relationship to Person 10,10.0,Step-parent/partner of parent
